"","Bin 1","Bin 10","Bin 100","Bin 101","Bin 102","Bin 103","Bin 104","Bin 105","Bin 106","Bin 107","Bin 108","Bin 109","Bin 11","Bin 110","Bin 111","Bin 112","Bin 113","Bin 114","Bin 115","Bin 116","Bin 117","Bin 118","Bin 119","Bin 12","Bin 120","Bin 121","Bin 122","Bin 123","Bin 124","Bin 125","Bin 126","Bin 127","Bin 128","Bin 129","Bin 13","Bin 130","Bin 131","Bin 132","Bin 133","Bin 134","Bin 135","Bin 136","Bin 137","Bin 138","Bin 139","Bin 14","Bin 140","Bin 141","Bin 142","Bin 143","Bin 144","Bin 145","Bin 146","Bin 147","Bin 148","Bin 149","Bin 15","Bin 150","Bin 151","Bin 152","Bin 153","Bin 154","Bin 155","Bin 156","Bin 157","Bin 158","Bin 159","Bin 16","Bin 160","Bin 161","Bin 162","Bin 163","Bin 164","Bin 165","Bin 166","Bin 167","Bin 168","Bin 17","Bin 18","Bin 19","Bin 2","Bin 20","Bin 21","Bin 22","Bin 23","Bin 24","Bin 25","Bin 26","Bin 27","Bin 28","Bin 29","Bin 3","Bin 30","Bin 31","Bin 32","Bin 33","Bin 34","Bin 35","Bin 36","Bin 37","Bin 38","Bin 39","Bin 4","Bin 40","Bin 41","Bin 42","Bin 43","Bin 44","Bin 45","Bin 46","Bin 47","Bin 48","Bin 49","Bin 5","Bin 50","Bin 51","Bin 52","Bin 53","Bin 54","Bin 55","Bin 56","Bin 57","Bin 58","Bin 59","Bin 6","Bin 60","Bin 61","Bin 62","Bin 63","Bin 64","Bin 65","Bin 66","Bin 67","Bin 68","Bin 69","Bin 7","Bin 70","Bin 71","Bin 72","Bin 73","Bin 74","Bin 75","Bin 76","Bin 77","Bin 78","Bin 79","Bin 8","Bin 80","Bin 81","Bin 82","Bin 83","Bin 84","Bin 85","Bin 86","Bin 87","Bin 88","Bin 89","Bin 9","Bin 90","Bin 91","Bin 92","Bin 93","Bin 94","Bin 95","Bin 96","Bin 97","Bin 98","Bin 99"
"p9216_mo8",197523.712513235,4612.260396377,190.5035904095,4372.5109798753,2.59188558380279,1118.3986294109,0,1365.923702664,92.011938224999,276.0358146749,94.6038238088018,2484.3223320749,5352.2437305527,5.18377116760558,9233.5923922974,2654.090837814,2520.6087302482,320.0978695996,263.0763867559,510.6014600091,292.8830709697,1179.3079406302,0,5769.537309545,42.766112132746,13736.9935941547,2074.8044098341,565.031057269,877.3532701172,68.6849679707739,7476.2939664791,1698.9810001827,152.9212494443,0,6208.8619159995,20.7350846704223,2510.241187913,396.5584943218,125.7064508144,1279.0955356066,333.0572975186,11.6634851271125,1629.00008942,2573.7423847161,559.8472861014,138.6658787334,375.8234096514,1656.2148880499,4040.7496251485,0,1017.3150916425,6224.4132295023,8397.709291521,520.9690023443,200.8711327447,831.9952724006,7687.532641559,425.0692357436,10484.1771864822,2.59188558380279,1010.835377683,59.6133684274641,161.9928489876,1006.9475493073,2927.5347669052,409.5179222408,9300.9814174763,3991.5037990562,199.5751899528,4001.8713413915,93.3078810169004,958.997666007,335.6491831024,0,129.5942791901,86.8281670573934,368.0477528999,3014.3629339626,4124.9859066221,4115.9143070788,56267.2441387747,159.4009634038,1387.9547301263,777.5656751408,1.29594279190139,165.8806773633,48670.4274926487,2462.2913046126,1575.866434952,24796.5693802412,323.9856979753,29827.4192984024,10670.792948516,995.2840641802,2.59188558380279,6812.7712570256,2739.6230620795,2138.3056066373,9010.6902320903,182.727933658,1648.4392312985,676.4821373725,266300.692422234,312.3222128482,987.5084074288,4285.6828128179,877.3532701172,11734.7619806671,833.2912151925,3477.0145106714,1168.940398295,40.1742265489432,10643.5781498861,2556.8951284214,821.6277300654,11182.6903513171,501.5298604658,1831.1671649566,4740.5587327753,644.0835675749,58.3174256355627,288.995242594,1670.4702587608,1075.6325172781,5703.444227158,121.8186224387,274.739871883,2433.7805631908,2524.4965586239,1536.988151195,25.9188558380279,0,13705.8909671491,5.18377116760558,918.823439458,1985.3843571929,119.2267368549,4022.6064260619,1848.0144212513,559.8472861014,3010.4751055869,545.5919153904,3282.6230918862,1711.9404281017,991.3962358045,1194.859254133,4100.362993576,1082.1122312376,9.07159954330976,15658.8767545445,6836.0982272798,307.1384416806,1.29594279190139,204.7589611204,5.18377116760558,653.1551671183,335.6491831024,4893.4799822196,34.9904553813376,20027.4999060441,7079.7354721573,3255.4082932563,47.9498833003516,423.7732929517,0,32.3985697975349,246.2291304612,36.286398173239
"p9220_mo1",200123.643619941,3444.3579840838,54.8996768079896,2040.8358117752,4.77388493982518,17193.1466107803,0,859.2992891685,11.934712349563,200.5031674726,140.8296057248,861.6862316384,13152.0530092183,2.38694246991259,8378.1680693931,1105.1543635695,1358.1702653802,186.1815126531,169.4729153637,241.0811894611,138.4426632549,451.1321268134,0,482.1623789223,33.4171945787763,4513.7082106047,2090.9616036434,3310.6892057687,3136.4424054651,257.7897867505,6217.9851341222,833.0429219994,9.54776987965036,0,5988.8386570106,9.54776987965036,3272.4981262501,164.6990304239,155.1512605443,852.1384617587,336.5588882576,126.5079509053,1043.0938593518,1487.0651587555,183.7945701832,422.4888171745,1539.5778930936,792.4649000109,1169.6018102571,4.77388493982518,1830.7848744229,7817.2365889637,2398.8771822621,393.8455075355,69.2213316274651,661.1830641657,7361.3305772104,453.5190692833,11576.670979076,69.2213316274651,594.3486750082,0,50.1257918681644,358.0413704868,436.810471994,940.4553331455,3854.9120889088,3542.2226253502,1081.2849388704,4045.8674865018,35.8041370486889,918.9728509163,661.1830641657,38.1910795186014,11.934712349563,62.0605042177273,241.0811894611,4079.2846810806,2983.6780873907,4730.9199753667,43241.8497849364,432.0365870541,1112.3151909792,1744.8549455061,4.77388493982518,1744.8549455061,47006.0580599886,2850.0093090756,704.1480286242,23406.3578599628,718.4696834436,43263.3322671656,2406.0380096718,472.6146090426,9.54776987965036,4542.3515202436,3745.1127352928,1143.3454430881,13860.9749227824,147.9904331345,2642.3453141932,591.9617325383,252505.096122173,1976.3883650876,358.0413704868,4134.1843578886,482.1623789223,5704.792503091,637.3136394666,2432.2943768409,532.2881707905,12233.080158302,3399.0060771555,1871.3628964114,582.4139626586,4673.6333560888,947.6161605552,12908.5848772872,3124.5076931155,739.9521656729,5759.692179899,625.378927117,1439.3263093572,28356.8765425615,12512.3524272817,35.8041370486889,737.5652232029,725.6305108534,3086.3166135969,193.3423400629,0,14.3216548194755,5189.2129295899,31.0302521088637,761.4346479021,1303.2705885722,9.54776987965036,4038.7066590921,1086.0588238102,728.0174533233,1694.7291536379,2172.1176476204,1692.342211168,2997.9997422102,1245.9839692943,1670.8597289388,2983.6780873907,952.3900454951,0,13569.767941453,3702.1477708344,88.3168713867658,0,1183.9234650766,7.16082740973777,64.4474466876399,532.2881707905,5602.1539768848,45.3519069283392,7707.4372353477,4931.4231428394,9392.618619106,88.3168713867658,16011.6100881736,0,23.8694246991259,114.5732385558,4.77388493982518
"p9220_mo2",195226.455644556,3534.3971248609,78.1287785495578,2683.6615362102,3.72041802616942,14617.5224248196,0,858.176424703,49.6055736822589,204.6229914393,141.3758849944,1003.2727277236,12438.5976008264,11.1612540785083,7971.615690739,1150.8493094284,1552.6544562547,238.1067536748,169.8990898617,574.1845153721,287.7123273571,518.3782449796,0,607.6682776076,23.562647499073,4741.0527046818,2160.3227338623,2784.1128229167,3296.2903711861,306.3144174879,5583.1073179382,973.5093835143,6.20069671028237,0,7030.3499301181,3.72041802616942,3334.7346907898,83.0893359177837,202.1427127552,1271.1428256078,365.8411059066,150.0568603888,1253.780874819,1202.9351617947,177.339925914,540.7007531366,1757.277447694,878.0186541759,1335.6300713948,0,1057.8388587741,7511.523994836,3122.6708632982,462.571974587,204.6229914393,700.6787282619,8184.9196575727,473.7332286655,9678.0474254087,104.1717047327,714.3202610245,4.96055736822589,75.6484998654449,626.2703677385,425.3677943253,668.4351053684,3390.5409611823,3716.6976081432,906.5418590432,4158.1872139153,69.4478031551625,1107.4444324564,787.4884822058,101.6914260486,23.562647499073,90.5301719701226,158.7378357832,4091.2196894443,3787.3855506404,4724.9308932351,49730.8277558066,478.6937860337,1237.6590633723,1718.8331280902,7.44083605233884,613.8689743179,48902.4146753129,2797.7543556794,1128.5268012713,20392.8513407766,634.9513431329,39932.4868142184,4819.1814832314,493.5754581384,1.24013934205647,4325.6060250929,3574.0815838067,1524.1312513874,13532.4005005202,386.9234747216,2378.5872580643,683.3167774731,262908.30037663,1608.4607266472,570.4640973459,4460.7812133771,515.8979662954,6182.0946201515,618.8295316861,2140.4805043894,1147.1288914022,8999.6912053038,3944.8832470816,1624.5825380939,714.3202610245,5957.6293992392,755.2448593123,9575.115860018,3468.6697397319,843.2947525984,4308.2440743041,417.926958273,1441.0419154696,24587.0025956116,11169.9350539026,37.2041802616942,636.1914824749,917.7031131217,3030.900551986,183.5406226243,6.20069671028237,182.3004832823,4403.7348036425,80.6090572336708,818.4919657572,1408.7982925761,32.2436228934683,4294.6025415415,1066.5198341685,654.7935726058,2007.7855947894,2808.9156097579,1917.2554228193,2586.9306675298,1147.1288914022,1509.2495792827,3715.4574688011,1129.7669406134,18.6020901308471,15612.1141771489,2967.6534455411,166.1786718355,3.72041802616942,1246.3400387667,1.24013934205647,121.5336555215,724.2413757609,5707.1212521438,83.0893359177837,8816.1505826794,5038.6861467754,8822.3512793897,52.0858523663719,14079.3019503671,2.48027868411295,55.8062703925413,132.6949096,3.72041802616942
"p9220_mo3",198121.424571343,4920.6687241755,128.4534542147,1805.1090671236,0,19372.8091080259,0,908.1884569923,12.3946315470416,144.2284398201,120.5659614121,880.0188398399,14790.1757896788,21.4089090357991,7102.1238764548,1762.291249052,1370.1701782911,256.9069084295,90.1427748875751,179.158765089,141.9748704479,502.5459699982,0,949.8794903778,15.7749856053256,5951.6767119521,2601.7458401926,3831.0679327219,4260.372898124,392.1210707609,5729.7001287914,1808.4894211819,2.25356937218938,0,8083.5533380432,2.25356937218938,2766.2564043624,99.1570523763326,128.4534542147,1579.7521299047,430.4317500881,152.1159326227,1557.2164361828,1843.4197464509,362.8246689224,349.3032526893,1265.3792024843,1437.7772594568,1967.3660619213,0,2012.4374493651,7983.2695009808,3817.5465164888,1735.2484165858,76.6213586544388,788.7492802662,10885.8668523607,445.0799510074,11126.998775185,57.4660189908291,943.1187822612,3.38035405828406,67.6070811656813,318.8800661647,473.2495681597,819.1724667908,5308.282656192,4026.0016834163,738.043969392,3574.1610242923,65.3535117934919,760.5796631139,772.9742946609,52.9588802464503,12.3946315470416,80.0017127127229,440.572812263,3121.1935804822,3380.354058284,4734.7492509698,42406.5416611735,543.1102186976,960.0205525526,1703.6984453751,3.38035405828406,692.9725819482,44284.8917328934,3043.4454371417,1770.1787418547,27553.2659290734,526.2084484062,37315.7284493977,2046.2409899479,401.1353482497,1.12678468609469,4441.7852325852,3023.163312792,1237.2095853319,15463.9930319635,158.8766407393,2072.1570377281,1366.7898242328,238989.905135997,671.5636729124,487.897769079,5489.6949906533,339.1621905145,6517.3226243716,439.4460275769,2659.2118591834,916.0759497949,4045.1570230799,3124.5739345405,2238.9211712701,600.5762376884,6911.6972645048,1284.5345421479,4407.9816920024,4081.2141330349,590.4351755136,2123.9891332884,510.4334628008,1257.4917096816,32435.6239739217,10205.2889019595,38.3106793272194,575.7869745943,846.2152992571,2806.8206530618,379.7264392139,2.25356937218938,61.9731577352079,5233.9148669098,22.5356937218938,700.8600747508,1844.546531137,76.6213586544388,6988.3186231592,1552.7092974384,912.6955957366,2120.6087792302,3330.7755320958,2216.3854775482,3378.1004889118,1238.336370018,1149.3203798165,2966.8240784873,1074.9525905343,1.12678468609469,14342.8422692992,4748.270667203,82.2552820849122,2.25356937218938,1206.7863988074,9.0142774887575,185.9194732056,1248.4774321929,5971.9588363018,51.8320955603557,10388.954805793,6822.6812743033,6222.1050366148,47.3249568159769,18820.6846118395,2.25356937218938,22.5356937218938,132.9605929591,5.63392343047344
"p9220_mo4",192770.29144894,3714.5187137113,71.9157961010783,2493.3070818062,0,20326.3891621538,2.03535271984184,709.6596483181,23.0673308248742,254.4190899802,90.2339705796549,1019.0332617341,11454.2866563632,1.35690181322789,7378.8320603332,1487.8428382043,1451.8849401538,226.602602809,99.0538323656362,533.2624125985,139.7608867624,588.8953869409,1.35690181322789,566.5065070226,25.102683544716,3630.3908012912,2493.9855327128,4025.9276798471,4247.1026754033,288.3416353109,6807.5763969643,1276.1661553408,10.8552145058231,0,6730.2329936103,4.07070543968368,3011.6435744593,131.6194758831,118.0504577508,1401.0011221577,632.9946958708,52.2407198092739,1690.6996592819,2004.1439781375,395.5368785559,538.6900198514,1554.3310270525,1259.883333582,1280.2368607805,0,2011.6069381103,6964.2985563921,2401.0377585067,377.8971549839,131.6194758831,590.9307396607,8281.1717661298,554.9728416102,10191.011068248,107.8736941516,766.6495244737,10.8552145058231,97.0184796457944,429.4594238866,375.8618022641,579.3970742483,4406.5386384575,3825.784662396,739.5114882092,3716.5540664311,40.0286034902228,945.0821129132,848.742084174,63.095934315097,27.1380362645579,67.8450906613947,293.0907916572,4180.6144865551,3468.9194855171,4636.5334957997,44095.2382244668,523.0856489993,1164.9002066561,2929.551014759,8.8198617859813,1541.4404598268,46709.9880185569,3161.5812248209,1138.4406212982,22888.2197855281,480.3432418826,41183.3269332797,3099.1637414125,531.2270598787,12.212116319051,4859.065393169,3359.0104386456,1477.6660746051,16191.2308863418,249.6699336339,2477.7027109541,1090.2706069286,248722.137717393,1125.5500540725,510.1950817736,4584.2927759904,580.7539760615,4694.8802737685,547.5098816374,2540.7986452692,970.1847964579,6492.7751762954,2312.8391406469,1506.1610126829,551.5805870771,4668.4206884105,890.8060403841,7452.7832091542,3577.4716305753,794.4660116449,3154.7967157548,394.1799767427,1453.9202928736,32995.102941356,10367.4083039677,61.7390325018691,607.2135614194,908.445763956,2887.4870585489,194.0369592915,3.39225453306973,53.5976216225018,3857.6718550069,101.767635992,1143.1897776444,1276.8446062474,64.4528361283249,5481.204874534,1046.8497489053,811.4272843102,1850.1356223362,3054.3859815759,2466.8474964483,3201.6098283112,1099.7689196212,1361.6509695741,3572.0440233224,1137.7621703915,4.74915634629763,13792.2284805549,4980.5081054529,151.2945521749,2.71380362645579,677.7724557073,6.78450906613947,184.5386465989,854.1696914269,5636.5701321486,63.774385221711,11503.1351216394,7513.8437907494,7797.436269714,10.1767635992092,20156.0979845937,0.678450906613946,27.1380362645579,181.8248429725,3.39225453306973
"p9220_mo5",206524.513919141,4107.3499210662,123.1950965811,1707.585642818,0,14072.1821661762,1.27005254207367,859.1905447128,80.0133101506409,452.1387049782,169.5520143668,1050.3334522949,11948.654315829,6.35026271036833,7751.7656905466,1214.1702302224,1864.4371317641,211.4637482552,180.9824872454,291.4770584059,406.4168134635,643.2816125603,1.27005254207367,1320.8546437566,82.5534152347883,5842.2416935388,1844.7513173619,3095.1180450335,2164.8045579645,288.3019270507,4759.521901421,864.2707548811,4.44518389725783,0,6420.7506264534,0,2997.3239992938,103.509282179,236.8647990967,1201.4697048016,890.3068319936,144.1509635253,1660.5936987613,1478.9761852447,292.1120846769,429.2777592208,1249.7317014004,954.4444853683,1787.5989529686,0.635026271036833,1076.3695294074,6920.5163017594,3489.4693593473,1315.1394073172,147.3260948805,435.6280219312,12939.9303249175,499.7656753059,6347.7226052841,70.4879160850884,842.0448353948,3.17513135518416,191.7779338531,443.2483371837,460.3940465017,1306.8840657938,4776.667610739,3886.3607787454,1025.5674277244,3730.7793423413,92.7138355713776,984.9257463781,960.7947480787,85.0935203189356,5.7152364393315,109.2245186183,359.4248694068,5634.5881029098,3944.7831956808,5698.7257562845,52549.6939808399,530.2469363157,1456.1152394874,4186.7282049458,0.635026271036833,1194.4844158202,43887.3006176265,4488.3656836883,938.5688285924,20350.6869079173,570.253591391,41606.2862520622,2439.7709333235,676.3029786542,2.54010508414733,4088.2991329351,3913.6669084,1746.9572716223,14129.3345305695,474.3646244645,2712.8322298693,662.9674269624,250644.869178238,1280.2129624102,604.545010027,3851.4343338383,938.5688285924,5963.5317113068,689.638530346,3017.0098136959,1247.1915963163,5825.7310104919,2924.2959781246,1398.9628750941,689.638530346,5594.5814478344,1085.2598972019,6585.8574569229,4141.0063134311,585.4942218959,2877.3040340678,264.8059550223,1573.5950996292,23710.6109079732,11335.8539642785,53.9772330381308,608.9901939243,1054.1436099211,4105.4448422531,368.3152372013,4.44518389725783,254.6455346857,3355.4788161586,140.3408058991,1089.0700548281,1749.4973767064,5.08021016829466,4589.9698870542,1182.4189166705,662.3324006914,1885.3929987083,3429.7768898699,2399.7642782481,2602.3376587089,1398.3278488231,1322.1246962986,4339.7695362657,1081.4497395757,5.08021016829466,12805.9397817287,2953.5071865923,179.0774084323,1.9050788131105,2553.4406358391,3.17513135518416,88.9036779451566,1106.8507904171,6606.1782975961,0,9291.0693715399,3688.8676084529,7643.1761981993,31.7513135518416,14088.0578229521,1.9050788131105,40.6416813463573,218.4490372366,5.08021016829466
"p9220_mo6",248376.066301829,6183.1551613255,132.0212107606,1499.7997840094,2.42686049192462,12534.7344407906,0.970744196769849,1198.3837109123,0,162.1142808605,163.5703971557,570.3122156022,12342.0417177318,13.105046656393,7329.6040577107,1229.447525209,2469.0878644841,228.6102583392,88.3377219060562,111.6355826285,34.4614189853296,884.3479632573,14.5611629515477,476.6354006139,46.5957214449527,6118.1153001419,2297.7515137542,2689.4467971508,1439.1282717113,153.3775830896,5100.2900098287,1008.6032204438,3.8829767870794,0,7131.0868694713,0.970744196769849,3087.9372899248,106.2964895462,130.5650944655,1118.7826867772,785.8174272851,135.4188154493,1746.3688099889,1319.2413634102,275.2059797842,364.9998179854,2047.7848830859,464.9864702527,2552.0864933079,0.970744196769849,810.5714043028,7983.8856463336,4295.0576986081,1132.8584776304,69.4082100690442,941.6218708667,10890.2937714625,308.2112824744,4888.1824028345,100.4720243656,772.2270085304,12.619674558008,161.6289087621,282.48656126,232.9786072247,130.0797223671,4936.719612673,3736.8797854655,1165.8637803205,3848.0299959956,101.4427685624,809.1152880076,931.4290568006,21.8417444273216,12.1343024596231,52.4201866255718,352.3801434274,5098.3485214352,2219.6066059142,7533.9457111307,34012.9351664219,277.6328402761,858.6232420429,4170.3170693232,2.42686049192462,348.4971666403,39838.3710912378,4556.6732596376,757.6658455788,18343.6677142614,483.4306099913,38522.5273325162,1870.1386950771,991.129824902,2.91223259030955,3450.5102474184,3599.5194816225,3040.3708242831,11070.3668199633,86.3962335125165,2600.138331048,679.0355656405,249765.686619505,731.9411243644,436.349516448,4563.9538411134,281.0304449648,6830.1561684726,251.9081190617,3372.8507116768,557.2071689458,5884.6513208188,3307.8108504932,1516.7878074528,314.035747655,7233.5003822305,716.4092172161,6849.571052408,4594.0469112133,480.0330053026,3000.5703122156,298.5038405067,935.7974056861,21938.3334749001,11700.3798036669,30.0930700998653,555.2656805523,651.3693560325,4535.3168873087,240.2591887005,0.970744196769849,13.5904187547779,3980.0512067563,7.28058147577387,1508.5364817803,2482.6782832388,5.33909308223417,4184.3928601764,1938.5761609493,540.7045176008,2274.4536530317,3564.0873184404,2455.4974457293,2748.6621931538,2288.0440717865,1547.8516217495,2385.6038635619,1716.275739889,12.619674558008,12719.1758381769,2292.8977927703,56.3031634126512,2.91223259030955,850.8572884687,5.33909308223417,47.0810935433377,1848.2969506497,6864.1322153596,0,8366.8442319593,1596.388831588,7213.1147540983,43.6834888546432,13014.7674460933,0.485372098384924,45.6249772481829,233.9493514215,1.9414883935397
"p9220_mo7",213061.472576522,5505.1107285862,81.1963234304751,1234.1841161432,0,13975.0472098623,0,879.2401880042,16.239264686095,447.7397263451,162.3926468609,1032.3532550446,13260.5195636741,11.5994747757822,8119.6323430475,805.0035494392,2141.2630436093,229.6696005604,141.5135922645,111.3549578475,85.8361133407879,849.0815535872,0,733.0868058294,113.6748528026,5080.5699517925,1610.0070988785,2783.8739461877,668.129747085,30.1586344170336,5024.8924728688,684.3690117711,13.9193697309386,0,6138.4420513439,0,3391.6864244387,160.0727519057,169.3523317264,610.1323732061,1201.705586771,37.1183192825029,1491.6924561655,1343.2191790355,320.1455038115,243.5889702914,1598.4076241027,531.2559447308,1598.4076241027,0,457.0193061658,6767.1335841913,2707.3174126675,341.0245584079,53.3575839685979,672.7695369953,9755.1582864327,380.4627726456,5813.656757622,76.5565335201622,691.3286966366,0,74.2366385650058,424.5407767936,417.5810919281,111.3549578475,4788.2631874428,3243.2131473086,1141.3883179369,3795.3481466359,109.0350628923,410.6214070626,858.3611334078,20.8790545964079,2.31989495515643,57.9973738789108,169.3523317264,5999.2483540345,3410.2455840799,6446.9880803797,44929.4055965145,229.6696005604,1248.1034858741,7087.2790880028,4.63978991031286,257.5083400223,45258.8306801468,4739.5453933845,561.4145791478,19688.9484844126,508.0569951792,44446.867445842,2396.4514886765,452.3795162555,6.95968486546929,4885.6987755594,3830.1465709632,1730.6416365466,13311.5572526875,206.4706510089,2925.3875384522,334.0648735425,261087.93793817,1449.9343469727,431.500461659,3187.5356683849,345.6643483183,5523.6698882274,510.3768901344,3663.114134192,844.4417636769,7952.5999062762,2930.0273283625,795.7239696186,452.3795162555,5178.0055399091,568.3742640133,9161.2651779127,3779.1088819498,477.8983607622,3853.3455205148,255.1884450672,1111.2296835199,22969.2799510038,12993.7316438311,109.0350628923,635.6512177128,707.5679613227,4236.1281881156,215.7502308295,4.63978991031286,76.5565335201622,3113.2990298199,71.9167436098493,1473.1332965243,1419.7757125557,4.63978991031286,4579.4726414787,1027.7134651342,661.1700622195,1760.8002709637,5113.0484811647,1679.6039475332,3535.5199116584,1853.5960691699,1913.913338004,2976.4252274657,1408.1762377799,4.63978991031286,12044.8946071721,2475.3279171519,57.9973738789108,2.31989495515643,904.759032511,2.31989495515643,30.1586344170336,990.5951458517,6275.3158536981,0,10460.4063528003,1412.8160276902,8040.7559145721,18.5591596412514,12754.78246345,0,83.5162183856315,375.8229827353,0
"p9223_mo1",256892.536663487,4315.9520017506,39.7885459828489,1322.9691539297,0,2086.6881893227,0,475.2520770173,4.42094955364988,341.5183530194,254.2045993348,1540.7009194469,6982.8898199899,15.4733234377746,7924.5520749174,605.67008885,1723.065088535,375.7807120602,593.5124775774,111.6289762296,44.2094955364988,1089.7640649746,2.21047477682494,1885.5349846316,41.9990207596739,1791.5898066166,2119.8453109751,752.6666615088,1166.0254447751,59.6828189742734,2460.2584266061,725.0357267985,86.2085162961727,0,4585.6299245233,0,3483.7082482761,266.3622106074,132.6284866094,1210.2349403116,1804.8526552775,35.367596429199,1410.2829076143,1613.6465870822,305.0455192018,6586.1095975499,1275.4439462279,698.5100294766,431.0425814808,0,369.1492877297,4811.0983517594,937.2413053737,1565.016141992,60.7880563626859,72.945667635223,9201.1012585338,380.2016616138,7508.9828168743,885.2951481183,1996.0587234729,194.5217803605,142.5756231052,2586.2554888851,1174.8673438824,47.5252077017362,1328.4953408717,5239.9304584635,875.3480116226,4449.6857257486,49.7356824785612,417.7797328199,288.4669583756,40.8937833712614,58.5775815858609,34.2623590407866,46.4199703133238,6759.6318675306,2805.0924917908,6550.7420011207,38657.8881345029,1003.5555486785,911.8208454402,5612.3954583585,6.63142433047482,332.6764539121,58632.8434552815,4928.2535149312,389.0435607211,14694.1310789437,1348.3896138632,34646.9816519541,1180.3935308245,258.6255488885,14.3680860493621,5463.1884109228,4419.8443162614,2518.836008192,12489.1824890609,164.6803708734,2486.784123928,373.5702372834,302801.887303364,319.4136052512,438.7792431997,4563.525176755,633.3010235603,2479.0474622091,503.988249116,4349.109123403,981.4508009102,339.3078782426,1502.0176108525,2790.7244057414,121.5761127253,5005.62013212,428.832106704,820.086142202,1319.6534417644,495.1463500087,122.6813501137,176.8379821459,1416.9143319447,2977.5095243831,10223.4458428153,141.4703857167,626.6695992298,759.2980858393,3829.6475508492,507.3039612813,26.5256973218993,0,5519.5555177318,19.8942729914245,736.0881006827,3631.8100583233,29.8414094871367,4419.8443162614,1536.2799698933,689.6681303693,1337.337239979,1830.273115211,1649.0141835114,800.1918692106,1271.0229966743,2216.000963767,2748.7253849818,155.8384717661,11.0523738841247,16792.976879539,3824.1213639071,117.1551631717,25.4204599334868,557.0396437598,7.73666171888729,516.1458603886,417.7797328199,7949.9725348508,25.4204599334868,10324.0224451608,2193.8962159987,2634.8859339753,166.8908456502,1768.3798214599,9.94713649571223,116.0499257833,139.2599109399,25.4204599334868
"p9223_mo2",257056.575208832,4906.951826047,59.5266652806727,1556.577874205,0,2225.5865153445,3.55383076302523,549.0668528873,3.55383076302523,321.6216840537,286.0833764235,1143.4450480033,6533.7178578218,14.2153230521009,8003.2268783328,1067.926144289,1768.030804605,429.1250646352,651.2394873243,151.9262651193,55.9728345176474,1186.9794748504,0,1868.4265236605,104.8380075092,1522.8164819563,2264.6786537378,760.5197832874,2062.1103002453,150.1493497378,3407.2352440504,1189.6448479226,46.1997999193281,0,5154.8315217681,13.3268653613446,3225.9898751361,414.9097415831,162.5877574084,1268.7175824,1580.5662318554,32.8729345579834,1821.3382660504,1840.884335247,302.0756148571,7888.6158362252,1254.5022593479,1040.3839558756,531.2976990722,0,530.4092413815,5385.8305213647,1049.2685327832,2416.6049188571,93.2880575294124,56.8612922084037,8341.7292585109,241.6604918857,8882.7999921815,656.5702334689,1063.4838558353,227.4451688336,170.5838766252,1573.4585703294,1200.3063402117,46.1997999193281,1640.0928971361,5338.7422637546,860.9155023428,3988.286573805,76.4073614050425,870.6885369411,351.8292455394,57.7497498991601,48.865172991597,48.865172991597,94.1765152201687,7230.2686873748,3024.3099793344,6093.0428432067,36629.333674501,1483.724343563,863.5808754151,8984.9726266185,8.88457690756309,226.5567111428,52791.267527049,4756.8024763092,545.5130221243,17676.7542152875,1026.1686328235,34672.9498394556,1739.6001585008,249.6566111025,7.99611921680678,5528.8722095765,3923.4291623798,2552.5389455428,12786.6830853647,100.3957190554,2549.8735724706,818.2695331865,285782.189266365,275.4218841344,455.7787953579,5172.6006755832,468.2172030285,2823.5185412235,424.6827761815,4350.7773116336,834.2617716201,393.586757005,2085.210200205,2573.861930121,270.0911379899,4757.690934,419.3520300369,872.4654523226,1412.6477283025,657.4586911596,217.6721342352,211.4529304,1142.5565903126,3447.2158401344,9768.5923098656,110.1687536537,822.7118216403,843.1463485277,3681.7686704941,425.5712338722,3.55383076302523,0,7775.7817094992,20.4345268873951,822.7118216403,4813.6637685176,25.7652730319329,4220.1740310924,1893.3033390016,948.8728137277,1473.9513089647,2516.1121802218,2032.7911964504,1141.6681326218,1632.0967779193,2166.0598500638,2604.0694916067,227.4451688336,6.21920383529416,16188.5875832706,4513.365069042,124.3840767058,45.3113422285717,612.147348931,21.3229845781514,415.7981992739,490.4286452974,7287.1299795832,36.4267653210086,12501.488166632,3854.1294625008,2907.0335641546,265.6488495361,1829.3343852672,16.8806961243699,148.3724343563,227.4451688336,20.4345268873951
