parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
batch_1,0.5303690060508773,0.13169353318612384,0.1282929967893071,0.2781345744136155,0.7826034376881391,4.1340448763691375,4.368550642408255e-05,Bin 38,0.0004317155928968158,4.359662625365755,3.3648022650181657
batch_1,1.024692139989186,0.24946752330805963,0.25029299390560095,0.532595824207826,1.5167884557705458,4.093970526301079,5.159565697218734e-05,Bin 145,0.0004953183069329985,4.287386853264152,3.305115620224584
batch_1,0.493427439176174,0.12226094138508521,0.12352298622532037,0.2505712349840694,0.7362836433682787,3.994620388112255,7.749791773725377e-05,Bin 107,0.0007066369816149272,4.110709966233939,3.1508036376469755
batch_1,0.9633954228603043,0.2525760628239091,0.24123389633177547,0.489110027276194,1.4376808184444145,3.993615480700609,7.781419142783425e-05,Bin 56,0.0007066369816149272,4.108941190969825,3.1508036376469755
batch_1,0.8032661188581818,0.20710708336495784,0.2034297463039349,0.4033067467861897,1.203225490930174,3.948616824493599,9.33010799955806e-05,Bin 40,0.000824977970487239,4.030113329100161,3.0835576483271274
batch_1,0.6533669170614336,0.1664718730417301,0.16633148417554164,0.3263457356691167,0.9803880984537507,3.928101287017246,0.00010129338900474062,Bin 127,0.0008726815052716115,3.9944188982966984,3.0591442279333534
batch_1,0.4224666630841251,0.10799634614326692,0.1089481374189585,0.20826579314155227,0.636667533026698,3.877685962262353,0.0001237787981180511,Bin 45,0.0010397419041916292,3.9073537385864303,2.9830744525245487
batch_1,0.44518249100810015,0.11216149780943713,0.11601662352951839,0.21708440437207838,0.673280577644122,3.83723019567822,0.00014515811382750934,Bin 42,0.0011895884450254424,3.8381586836212924,2.924603262951184
disease,-0.5211563518314729,0.1372457818303541,0.13684305141926909,-0.7902008839732678,-0.252111819689678,-3.8084239311115513,0.00016246013527794695,Bin 5,0.0012996810822235756,3.7892531894714794,2.886163202479536
batch_1,0.5842832527514162,0.15524142758960513,0.15483075348743006,0.2798734401876962,0.8886930653151361,3.773689913605253,0.00018591415562783988,Bin 47,0.0014417157804718181,3.7306875414975615,2.841120347896001
batch_1,0.9075299556574195,0.2531972970821713,0.24074257599803087,0.43421053567786555,1.3808493756369733,3.769711077881141,0.00018879611410940476,Bin 20,0.0014417157804718181,3.724006948799657,2.841120347896001
disease,-0.6014994146788306,0.16582603658722903,0.16117090461490446,-0.9183744783174724,-0.28462435104018885,-3.732059555761818,0.00021823479473265524,Bin 127,0.001629486467337159,3.661076005554793,2.7879492419402925
